,Unnamed: 0,id,bedroom,bathroom,building_area,land_area,price,latitude,longitude,log_price
1190,11088,652400,3,2,180,128,2800000000,-7.3475975,112.7300411,21.75288525448471
1191,11116,707643,4,3,180,200,1800000000,-7.2829105,112.7018048,21.311052502404085
1192,11132,51328,5,2,180,200,1350000000,-7.2299251,112.7524553,21.02337043013749
1193,11133,702939,3,2,180,210,2850000000,-7.33903449999999,112.7869353,21.770584831577846
1194,11160,126270,5,2,180,120,1500000000,-7.2611296,112.6682009,21.12873094572124
1195,11162,425370,3,2,180,120,3500000000,-7.3361122,112.7220876,21.97602880572749
1196,11174,607960,4,2,180,180,1700000000,-7.2596362,112.6579854,21.253894088596816
1197,11192,53116,2,1,180,187,1500000000,-7.2675376,112.6585311,21.12873094572124
1198,11213,736722,2,2,180,162,1800000000,-7.2637571,112.6827847,21.311052502404085
1199,11216,867694,3,3,180,180,3500000000,-7.2980111,112.6456649,21.97602880572749
1200,11233,899010,4,2,180,291,1600000000,-7.3258228,112.7287606,21.193269466817146
1201,11240,486783,5,3,180,295,4300000000,-7.2697255,112.6861741,22.181880859878486
1202,11242,210846,3,1,180,200,1900000000,-7.237492,112.7949659,21.365119723645122
1203,11274,815031,3,3,180,126,2750000000,-7.2651566,112.8058106,21.734866748988527
1204,11275,496870,3,2,180,200,2000000000,-7.3376209,112.7217231,21.416413018006356
1205,11302,658174,4,3,180,98,1500000000,-7.3390797,112.7967156,21.12873094572124
1206,11316,39074,5,3,180,265,3500000000,-7.2928337,112.7643566,21.97602880572749
1207,11350,567745,7,3,180,90,900000000,-7.2516426,112.6488242,20.617905322399697
1208,11352,784313,3,3,180,159,3200000000,-7.2893054,112.7686204,21.886416647064593
1209,11370,301536,3,2,180,120,2500000000,-7.2901756,112.7807884,21.639556569220566
1210,11380,587049,5,5,180,100,1200000000,-7.3368505,112.7977662,20.905587394573697
1211,11389,306535,4,3,180,127,2500000000,-7.3236021,112.6705194,21.639556569220566
1212,11408,475549,3,1,180,240,3100000000,-7.2953915,112.71826,21.854667948760092
1213,11414,664353,5,5,180,100,1100000000,-7.30798,112.7883762,20.818576017659826
1214,11419,931545,3,3,180,117,1600000000,-7.3069011,112.7778509,21.193269466817146
1215,11427,482672,3,1,180,250,2100000000,-7.2392065,112.7360281,21.465203182151978
1216,11432,608835,3,3,180,128,3100000000,-7.321275,112.6689158,21.854667948760092
1217,11455,809921,4,2,180,291,1500000000,-7.3263237,112.7288995,21.12873094572124
1218,11458,951171,2,2,180,75,900000000,-7.2321297,112.7727933,20.617905322399697
1219,11461,514334,4,2,180,291,1500000000,-7.3267708,112.735353,21.12873094572124
1220,11469,447807,4,4,180,140,2250000000,-7.3137739,112.7645037,21.534196053607182
1221,11470,645023,4,4,180,160,4500000000,-7.272258,112.8168748,22.227343233944907
1222,11503,79076,5,3,180,147,2600000000,-7.286728,112.768135,21.678777282358464
1223,11544,633801,3,2,180,150,1900000000,-7.2880908,112.7771206,21.365119723645122
1224,11560,822059,5,4,180,120,2350000000,-7.33028339999999,112.7485745,21.57768116552801
1225,11606,808088,3,2,183,180,2250000000,-7.2684634,112.6947372,21.534196053607182
1226,11608,278816,3,2,184,72,1400000000,-7.3302085,112.7976463,21.05973807428191
1227,11624,557013,3,2,185,225,2150000000,-7.2495804,112.7451719,21.4887336795511
1228,11637,58626,3,2,185,261,3300000009,-7.2905901,112.7557546,21.91718830844915
1229,11638,309636,3,2,185,90,995000000,-7.2362894,112.7554311,20.71825329612789
1230,11656,376380,4,3,185,126,2550000000,-7.2850825,112.6978069,21.659359196508902
1231,11661,851101,4,4,185,128,3699999999,-7.30125619999999,112.7856331,22.03159865659659
1232,11664,248614,3,2,185,216,3300000000,-7.2887658,112.7620805,21.917188305721876
1233,11692,118338,4,3,185,105,1750000000,-7.3303543,112.7411662,21.28288162545326
1234,11694,343258,4,3,185,105,1750000000,-7.3313141,112.7408412,21.28288162545326
1235,11696,540715,3,2,185,225,2700000000,-7.251792,112.7446384,21.716517610327063
1236,11754,267179,4,3,185,105,1750000000,-7.3290693,112.742905,21.28288162545326
1237,11784,618811,4,3,186,136,2250000000,-7.3291423,112.7244444,21.534196053607182
1238,11791,565579,4,3,186,136,2250000000,-7.3287007,112.7203311,21.534196053607182
1239,11793,872692,4,4,186,250,4200000000,-7.28988989999999,112.7634365,22.15835036247383
1240,11800,456000,3,2,187,184,4000000000,-7.3147487,112.660469,22.109560198316302
1241,11801,928987,4,2,187,300,1800000000,-7.25853299999999,112.740609,21.311052502404085
1242,11804,346804,2,2,187,127,650000000,-7.2519448,112.718708,20.292482922392416
1243,11807,306990,2,2,187,127,800000000,-7.2517915,112.7170024,20.5001222868822
1244,11812,799962,5,4,188,238,3238000000,-7.2940994,112.7731198,21.898221692510685
1245,11830,417304,3,2,189,189,1350000000,-7.2395473,112.7525438,21.02337043013749
1246,11837,982240,3,3,189,124,2200000000,-7.32527489999999,112.7792414,21.511723197765225
1247,11842,746530,3,2,190,216,4350000000,-7.2746944,112.8142778,22.193441682276887
1248,11848,791170,4,4,190,250,5600000000,-7.27297,112.8141456,22.446032434866087
1249,11856,435327,4,3,190,287,5600000000,-7.3064728,112.7469319,22.446032434866087
1250,11878,103573,4,3,190,119,2650000000,-7.2704234,112.7946037,21.6978254773219
1251,11883,842001,4,4,190,140,2900000000,-7.320224,112.7468487,21.787976574283665
1253,11936,65487,3,2,190,190,1000000000,-7.2425008,112.7524553,20.72326583794641
1254,12048,712444,3,2,190,330,3200000000,-7.3251708,112.7365211,21.886416647064593
1255,12050,276431,5,4,190,153,2600000000,-7.3122045,112.7567044,21.678777282358464
1256,12066,963278,5,3,190,131,1500000000,-7.2283699,112.7348965,21.12873094572124
1257,12101,884592,4,3,190,126,2400000000,-7.2504592,112.7280472,21.59873457471698
1258,12105,536444,5,2,190,171,1800000000,-7.3323494,112.7733644,21.311052502404085
1259,12111,806699,5,3,190,95,2400000000,-7.287711,112.7813347,21.59873457471698
1260,12117,991028,4,3,190,300,3300000000,-7.328339,112.7393425,21.917188305721876
1261,12122,778348,3,3,190,126,2500000000,-7.2845857,112.7010655,21.639556569220566
1262,12141,782799,4,3,192,150,3500000000,-7.326859,112.7968631,21.97602880572749
1263,12147,92943,1,1,192,96,950000000,-7.2275101,112.7640068,20.671972543611492
1264,12157,312449,2,2,192,96,1900000000,-7.2559344,112.6639537,21.365119723645122
1265,12161,199513,4,4,192,160,3700000000,-7.3081466,112.6811446,22.03159865686686
1266,12202,10997,4,3,193,180,4900000000,-7.2625007,112.8099988,22.312501042267073
1267,12218,230821,3,4,195,110,2750000000,-7.3164528,112.6692796,21.734866748988527
1268,12288,399506,4,4,198,250,4400000000,-7.284249,112.7864276,22.204870378097898
1269,12301,657952,7,5,198,198,2600000000,-7.23711469999999,112.7472413,21.678777282358464
1270,12314,58765,5,2,200,105,1800000000,-7.3384858,112.7269498,21.311052502404085
1271,12324,689419,4,3,200,230,3400000000,-7.3443058,112.7315995,21.947041268862645
1272,12328,708858,5,3,200,200,1900000000,-7.2770835,112.7342629,21.365119723645122
1273,12330,132337,5,4,200,121,3000000000,-7.2570118,112.7243681,21.821878125947855
1274,12331,371297,3,2,200,250,3850000000,-7.2662349,112.6858582,22.071338985505843
1275,12343,678192,4,3,200,120,2100000000,-7.2650712,112.7982387,21.465203182151978
1276,12353,947323,4,2,200,162,2500000000,-7.2621886,112.683031,21.639556569220566
1277,12380,864691,4,3,200,136,2700000000,-7.32959209999999,112.7277212,21.716517610327063
1278,12395,44880,5,2,200,300,1600000000,-7.2502668,112.7488086,21.193269466817146
1279,12420,857227,3,2,200,120,900000000,-7.241726,112.7460401,20.617905322399697
1280,12428,428153,5,3,200,200,2500000000,-7.3196918,112.7613967,21.639556569220566
1281,12448,633097,4,2,200,150,2100000000,-7.2598049,112.7184991,21.465203182151978
1282,12474,687133,4,4,200,100,1500000000,-7.243519,112.7569171,21.12873094572124
1283,12485,706775,5,2,200,231,2600000000,-7.2916839,112.7573806,21.678777282358464
1284,12496,859984,3,2,200,200,990000000,-7.2679451,112.6459306,20.71321550210301
1285,12501,788898,4,3,200,240,4500000000,-7.283828,112.627101,22.227343233944907
1286,12512,963211,4,3,200,112,1925000000,-7.3090343,112.8036422,21.37819180520564
1287,12529,222291,4,3,200,150,2500000000,-7.2626908,112.7757799,21.639556569220566
1288,12532,221250,4,5,200,210,5400000000,-7.2984374,112.6457563,22.409664790701825
1290,12565,27455,5,3,200,225,3300000000,-7.2535961,112.625708,21.917188305721876
1291,12575,368844,3,2,200,150,2500000000,-7.312448,112.7819067,21.639556569220566
1292,12592,489114,4,3,200,151,2425000000,-7.2564092,112.7798103,21.60909736174823
1293,12600,616979,5,3,200,200,2500000000,-7.3198009,112.7681119,21.639556569220566
1294,12636,940512,5,4,200,165,2000000000,-7.2602122,112.797012,21.416413018006356
1295,12637,905062,3,3,200,79,1950000000,-7.2681792,112.7906825,21.391095210034887
1296,12644,496288,5,4,200,220,5462000000,-7.2852243,112.655322,22.421080860181007
1297,12651,231414,4,3,200,119,1100000000,-7.2575057,112.6564987,20.818576017659826
1298,12678,835185,3,2,200,231,2000000000,-7.2644805,112.6614313,21.416413018006356
1299,12685,390956,4,2,200,497,4900000000,-7.2674843,112.7181887,22.312501042267073
1300,12725,827063,4,2,200,301,3650000000,-7.2971382,112.775549,22.017993004814784
1301,12732,208236,4,2,200,200,1900000000,-7.2297944,112.758092,21.365119723645122
1302,12752,884564,3,2,200,210,2800000000,-7.3387887,112.786753,21.75288525448471
1303,12757,372997,4,3,200,220,5300000000,-7.2744479,112.8134354,22.390972657693165
1304,12775,48963,2,1,200,423,3750000000,-7.3225944,112.7487444,22.045021677195397
1305,12790,143391,5,5,200,144,2950000000,-7.2990464,112.7711051,21.80507100763712
1306,12792,648190,4,3,200,220,5200000000,-7.2737177,112.8144177,22.3719244627261
1307,12793,933962,4,2,200,200,3750000000,-7.3261539,112.7434458,22.045021677195397
1308,12801,557115,5,2,200,200,1500000000,-7.2843959,112.7530716,21.12873094572124
1309,12821,552130,4,4,200,252,4150000000,-7.2986659,112.6520873,22.146374171429983
1310,12836,904577,3,2,200,105,2300000000,-7.26718,112.7988101,21.556174960316298
1311,12860,315859,4,2,200,160,2500000000,-7.307375,112.667609,21.639556569220566
1312,12870,413217,4,3,200,280,4550000000,-7.2918692,112.6463632,22.23839307012905
1313,12879,373127,3,2,200,252,3000000000,-7.2609849,112.8017328,21.821878125947855
1314,12905,191380,5,4,200,144,1700000000,-7.2880775,112.8095524,21.253894088596816
1315,12914,540622,4,3,200,200,4100000000,-7.27879199999999,112.6247609,22.134252810900573
1316,12934,487161,6,1,200,128,1150000000,-7.2415467,112.7226611,20.863027780191135
1317,12964,266713,2,1,200,242,5500000000,-7.2865249,112.7323409,22.428013929366653
1318,12965,869987,3,2,200,236,3900000000,-7.2701998,112.796169,22.08424239033842
1319,12998,103972,5,3,200,126,2800000000,-7.3344844,112.7170217,21.75288525448471
1320,13020,50685,5,1,200,200,1500000000,-7.2569875,112.7068076,21.12873094572124
1321,13033,828754,3,2,200,115,2500000000,-7.33183769999999,112.7247596,21.639556569220566
1322,13047,588069,3,3,200,79,1950000000,-7.2688051,112.7907906,21.391095210034887
1323,13075,508831,5,3,200,200,2500000000,-7.3090358,112.7592699,21.639556569220566
1324,13129,307794,3,2,200,144,4000000000,-7.2970626,112.6693964,22.109560198316302
1325,13155,649388,3,3,200,314,5000000000,-7.3216526,112.727753,22.33270374958051
1326,13184,443889,5,5,200,184,3800000000,-7.2942,112.7677718,22.05826690394191
1327,13199,812110,4,3,200,119,1100000000,-7.2594853,112.6580417,20.818576017659826
1328,13205,598383,3,2,200,325,3000000000,-7.3183403,112.7507687,21.821878125947855
1329,13216,657623,4,2,200,326,2560000000,-7.3145417,112.7839802,21.663273095828508
1330,13245,962630,3,3,200,135,2600000000,-7.2960774,112.7870941,21.678777282358464
1331,13264,916818,4,4,200,144,3200000000,-7.2981313,112.7691161,21.886416647064593
1332,13315,537000,4,3,200,423,4100000000,-7.2594261,112.7208147,22.134252810900573
1333,13316,504777,4,3,200,230,3900000000,-7.3001464,112.6410815,22.08424239033842
1334,13363,308321,5,2,200,136,3100000000,-7.3288336,112.7162366,21.854667948760092
1335,13372,657354,3,2,200,300,5700000000,-7.2726666,112.7751591,22.463732011962353
1337,13461,281836,3,3,200,125,2990000000,-7.3208797,112.7887978,21.818539224683455
1338,13462,634699,1,2,200,336,3500000000,-7.3391844,112.7727764,21.97602880572749
1339,13562,839778,3,3,200,79,1950000000,-7.31499929999999,112.7858914,21.391095210034887
1340,13574,278463,3,2,200,200,3650000000,-7.2836462,112.7800887,22.017993004814784
1341,13607,47463,5,4,200,120,2100000000,-7.2650582,112.7996649,21.465203182151978
1342,13629,883931,3,3,200,144,1900000000,-7.3009409,112.7798947,21.365119723645122
1343,13661,670019,4,4,200,160,5300000000,-7.2933782,112.6570407,22.390972657693165
1344,13675,654022,3,2,200,180,3000000000,-7.3138004,112.67947,21.821878125947855
1346,13720,29519,5,5,201,225,4900000000,-7.29299559999999,112.7976429,22.312501042267073
1347,13740,277628,4,3,203,160,4600000000,-7.2674515,112.7962502,22.24932214065885
1348,13821,180026,3,2,204,102,2300000000,-7.260017,112.6647717,21.556174960316298
1349,13824,725095,4,4,204,200,6500000000,-7.2903472,112.7100416,22.595068014001846
1350,13857,591782,3,2,207,360,6950000000,-7.282309,112.7781041,22.662007496666995
1351,13887,745543,3,3,208,104,1500000000,-7.257857,112.7063366,21.12873094572124
1352,13904,140003,3,3,209,56,4000000000,-7.2768757,112.6463722,22.109560198316302
1353,13906,694756,4,4,209,126,3900000000,-7.2917342,112.6575871,22.08424239033842
1354,13920,626365,4,3,210,166,3200000000,-7.2647094,112.795224,21.886416647064593
1355,13925,791401,4,3,210,240,3200000000,-7.2879611,112.7782518,21.886416647064593
1356,13926,102092,4,4,210,203,4250000000,-7.29062589999999,112.6545194,22.17018482011803
1357,13928,178863,4,2,210,210,2900000000,-7.2432403,112.7789079,21.787976574283665
1358,13945,958444,4,3,210,210,3600000000,-7.2853327,112.6521557,22.004199682686252
1359,13947,118522,6,3,210,209,3600000000,-7.2577117,112.7257552,22.004199682686252
1360,13962,979086,5,2,210,108,950000000,-7.2615505,112.7126808,20.671972543611492
1361,13976,261534,4,3,210,360,5000000000,-7.2763499,112.7702238,22.33270374958051
1362,13981,800694,4,4,210,149,3300000000,-7.2905541,112.7714386,21.917188305721876
1363,13988,521162,4,3,210,198,1500000000,-7.2447036,112.758414,21.12873094572124
1364,13994,750327,4,2,210,210,2800000000,-7.30331019999999,112.7243188,21.75288525448471
1365,14018,245013,3,2,210,200,2100000000,-7.294906,112.7520796,21.465203182151978
1366,14019,345177,3,3,210,120,1200000000,-7.2596948,112.6696742,20.905587394573697
1367,14034,531596,5,2,210,152,2350000000,-7.26194909999999,112.7500309,21.57768116552801
1368,14049,592776,6,3,210,209,3600000000,-7.2592526,112.7282045,22.004199682686252
1369,14050,853790,4,4,210,200,3899999999,-7.2926515,112.6763513,22.08424239008201
1370,14107,776206,3,3,213,219,5000000000,-7.3041905,112.7854695,22.33270374958051
1371,14149,296328,3,4,215,160,2850000000,-7.2997257,112.7673849,21.770584831577846
1372,14172,868633,3,3,216,108,2500000000,-7.2603636,112.7727342,21.639556569220566
1373,14189,584434,4,3,219,171,3500000000,-7.2849859,112.7364147,21.97602880572749
1374,14221,139379,4,3,220,249,2900000000,-7.2803287,112.6771056,21.787976574283665
1375,14237,355512,4,2,220,144,2300000000,-7.3124683,112.7197032,21.556174960316298
1376,14266,389284,5,2,220,162,2450000000,-7.2561111,112.7921158,21.619353861911208
1377,14273,80847,4,2,220,165,2800000000,-7.2771302,112.805509,21.75288525448471
1378,14342,898987,4,3,220,158,2650000000,-7.2690363,112.7960739,21.6978254773219
1379,14359,695267,3,2,220,162,3200000000,-7.27901399999999,112.6481793,21.886416647064593
1380,14385,657060,5,3,220,190,3650000000,-7.32018299999999,112.7207398,22.017993004814784
1381,14426,44945,4,4,220,175,3750000000,-7.27904599999999,112.733695,22.045021677195397
1382,14462,488979,6,6,221,221,2000000002,-7.2962445,112.7565416,21.416413019006356
1384,14473,232803,3,2,223,300,4700000000,-7.2743293,112.7731315,22.270828345875188
1385,14475,271095,5,3,224,224,1700000000,-7.3085166,112.7226839,21.253894088596816
1386,14478,687831,3,3,224,136,2400000000,-7.2993603,112.7620001,21.59873457471698
1387,14497,231618,3,2,225,200,3499999999,-7.27924169999999,112.8101112,21.97602880544178
1388,14499,484445,4,2,225,375,4500000000,-7.2940963,112.7177043,22.227343233944907
1389,14512,470579,4,3,225,253,2100000000,-7.2615248,112.7150084,21.465203182151978
1390,14532,350146,4,2,225,375,7000000000,-7.2619804,112.7463916,22.66917598614458
1391,14559,706383,4,2,225,374,7000000000,-7.2550237,112.7477187,22.66917598614458
1392,14573,351004,3,2,225,225,3000000000,-7.29483209999999,112.6359919,21.821878125947855
1393,14580,528571,4,5,225,160,3950000000,-7.2866066,112.6521152,22.096981416112605
1394,14581,890845,4,3,225,128,2600000000,-7.3334084,112.795802,21.678777282358464
1395,14609,327338,4,2,228,375,7000000000,-7.2562951,112.7307996,22.66917598614458
1396,14622,557674,4,2,228,116,1100000000,-7.3171962,112.7894167,20.818576017659826
1397,14648,112797,3,3,230,145,2450000000,-7.2895339,112.7031329,21.619353861911208
1398,14658,160943,1,1,230,256,1400000000,-7.328028,112.6823087,21.05973807428191
1399,14744,276728,4,1,231,231,3600000000,-7.2921013,112.7436417,22.004199682686252
1400,14758,279920,5,4,232,208,3500000000,-7.2244799,112.734265,21.97602880572749
1401,14761,735910,3,1,232,232,2500000000,-7.2575654,112.718272,21.639556569220566
1402,14780,361219,5,4,234,162,2850000000,-7.3117411,112.7246376,21.770584831577846
1403,14799,660010,3,3,235,345,5500000000,-7.263039,112.7599402,22.428013929366653
1404,14800,534468,4,2,235,171,3000000000,-7.29769209999999,112.6310205,21.821878125947855
1405,14823,878087,3,3,236,160,4000000000,-7.3118257,112.6714405,22.109560198316302
1406,14832,852674,4,3,238,233,4500000000,-7.306881,112.7685263,22.227343233944907
1407,14858,862569,3,1,240,144,2100000000,-7.268504,112.7250637,21.465203182151978
1408,14871,28138,4,4,240,212,5000000000,-7.289687,112.7837328,22.33270374958051
1409,14875,384044,8,4,240,240,3250000000,-7.3092013,112.74609,21.90192083359575
1410,14893,303536,5,5,240,254,4500000000,-7.26409819999999,112.6849355,22.227343233944907
1411,14920,417020,3,3,240,180,4500000000,-7.2731043,112.8161952,22.227343233944907
1412,14935,575604,4,3,240,120,1600000000,-7.33030979999999,112.8019058,21.193269466817146
1413,14938,805885,5,3,240,382,4300000000,-7.2656117,112.6936751,22.181880859878486
1414,14943,827873,4,4,240,144,3400000000,-7.3198446,112.7267723,21.947041268862645
1415,14955,885969,4,3,240,120,1850000000,-7.3312266,112.800965,21.338451476577184
1416,14963,243855,3,3,240,144,3700000000,-7.345586,112.7288694,22.03159865686686
1418,14987,267728,4,3,240,198,2800000000,-7.250392,112.7429625,21.75288525448471
1419,15032,559564,5,3,240,192,1800000000,-7.2614525,112.6709596,21.311052502404085
1420,15034,149510,7,3,240,137,3750000000,-7.3183858,112.7189766,22.045021677195397
1421,15068,587296,4,3,240,240,3800000000,-7.290414,112.651808,22.05826690394191
1422,15069,187809,4,4,240,210,4300000000,-7.3177709,112.7080512,22.181880859878486
1423,15076,918346,3,3,240,126,3400000000,-7.2620514,112.7783382,21.947041268862645
1424,15077,476469,5,5,240,185,3500000000,-7.3267811,112.796784,21.97602880572749
1425,15080,885599,5,3,240,192,1800000000,-7.2701789,112.6671036,21.311052502404085
1426,15116,879899,4,3,240,248,7000000000,-7.3404922,112.722939,22.66917598614458
1427,15117,246572,6,3,240,240,3000000000,-7.3135125,112.7798629,21.821878125947855
1429,15159,155402,4,2,243,303,2500000000,-7.2550822,112.7595697,21.639556569220566
1430,15168,625350,3,1,244,325,3200000000,-7.3245022,112.7451778,21.886416647064593
1431,15172,774141,3,4,244,192,3000000000,-7.3080073,112.7507981,21.821878125947855
1433,15254,330005,5,5,250,180,4500000000,-7.29686269999999,112.652372,22.227343233944907
1434,15280,921251,5,4,250,200,3600000000,-7.3159869,112.7576425,22.004199682686252
1435,15282,288676,3,2,250,280,4300000000,-7.285333,112.64818,22.181880859878486
1436,15301,732894,8,3,250,200,1800000000,-7.3188693,112.7632051,21.311052502404085
1437,15313,555303,4,5,250,195,4750000000,-7.3000113,112.6619324,22.281410455203485
1440,15369,559470,1,1,250,447,3576000000,-7.2496532,112.7622079,21.99751069453732
1441,15372,116779,4,3,250,307,6000000000,-7.303372,112.7435171,22.515025306341133
1443,15438,955969,5,5,250,198,4400000000,-7.28416369999999,112.7887673,22.204870378097898
1444,15476,162211,6,5,250,198,2600000000,-7.236501,112.7516932,21.678777282358464
1445,15507,533985,4,3,250,240,3200000000,-7.2603506,112.7553523,21.886416647064593
1446,15537,753628,5,4,250,130,2800000000,-7.318764,112.7584341,21.75288525448471
1447,15545,325952,5,5,250,198,4400000000,-7.2901008,112.7868105,22.204870378097898
1448,15563,789733,4,3,250,312,6000000000,-7.2946632,112.6722657,22.515025306341133
1449,15575,319558,5,1,250,339,2350000000,-7.2494964,112.7909088,21.57768116552801
1450,15599,609793,5,4,250,101,3400000000,-7.2783007,112.7563781,21.947041268862645
1451,15620,997528,4,2,250,300,4500000000,-7.2919224,112.7533837,22.227343233944907
1452,15637,528409,3,3,250,144,3400000000,-7.3072565,112.7346939,21.947041268862645
1453,15726,780022,4,3,250,180,3950000000,-7.3195723,112.6684268,22.096981416112605
1454,15758,205075,2,1,250,85,1150000000,-7.3121186,112.769998,20.863027780191135
1455,15763,461573,4,3,250,160,1000000000,-7.28193579999999,112.6634029,20.72326583794641
1457,15775,823663,3,3,250,592,4500000000,-7.350091,112.6742393,22.227343233944907
1458,15786,414857,4,3,250,112,3800000000,-7.3150111,112.6901286,22.05826690394191
1459,15795,317337,3,2,250,336,6800000000,-7.255532,112.7503923,22.64018844927553
1460,15797,855544,3,3,250,240,3800000000,-7.3104207,112.6671248,22.05826690394191
1461,15804,539320,4,3,250,185,4600000000,-7.3388772,112.7285063,22.24932214065885
1462,15822,406302,2,2,250,384,3600000000,-7.3402455,112.7468922,22.004199682686252
1464,15856,331654,4,4,250,173,6500000000,-7.3062362,112.6987625,22.595068014001846
1465,15887,302855,5,5,250,251,7000000000,-7.290865,112.6852324,22.66917598614458
1466,15916,999095,3,2,250,240,5000000000,-7.2692107,112.7783822,22.33270374958051
1467,15928,989230,4,4,250,164,3800000000,-7.3291419,112.7202607,22.05826690394191
1468,15967,274029,4,3,253,345,7000000000,-7.2802643,112.8040177,22.66917598614458
1469,15976,522289,4,2,254,254,2500000000,-7.2214233,112.7226611,21.639556569220566
1470,15990,653638,4,2,254,254,2500000000,-7.2304692,112.7249038,21.639556569220566
1471,15994,725748,4,4,255,162,6000000000,-7.2949948,112.6575714,22.515025306341133
1472,16053,298292,4,3,256,240,6750000000,-7.28918979999999,112.6872408,22.632808341978997
1473,16062,542642,6,3,256,162,1200000000,-7.299312,112.7427304,20.905587394573697
1474,16099,486010,5,4,258,180,5350000000,-7.2988384,112.6597549,22.400362398041242
1475,16101,698587,4,3,258,200,3750000000,-7.2767537,112.7318538,22.045021677195397
1476,16108,571662,6,5,258,180,5250000000,-7.2985911,112.657312,22.381493913740417
1477,16144,994986,4,2,260,194,4000000000,-7.3403671,112.7295869,22.109560198316302
1478,16152,287755,3,2,260,194,4000000000,-7.345647,112.729606,22.109560198316302
1479,16153,582904,3,3,260,180,3000000000,-7.3128451,112.7644566,21.821878125947855
1480,16163,254027,4,3,260,142,2800000000,-7.2818927,112.6772018,21.75288525448471
1481,16178,311497,4,2,260,132,3000000000,-7.3014902,112.765941,21.821878125947855
1482,16180,698519,3,3,260,200,5000000000,-7.3114001,112.6623505,22.33270374958051
1483,16190,899342,5,5,260,170,3500000000,-7.2745163,112.7817748,21.97602880572749
1484,16191,493895,5,5,260,198,4300000000,-7.3122038,112.6873929,22.181880859878486
1485,16194,869733,5,4,260,311,7000000000,-7.3293565,112.6800502,22.66917598614458
1486,16208,616539,5,5,260,170,3500000000,-7.2758216,112.7712815,21.97602880572749
1487,16212,481019,4,3,260,110,3700000000,-7.298743,112.7467644,22.03159865686686
1488,16218,697935,3,2,260,275,3250000000,-7.2638563,112.6909912,21.90192083359575
1489,16220,835285,4,3,260,240,5000000000,-7.2713529,112.7875777,22.33270374958051
1490,16229,416295,4,4,260,165,3900000000,-7.3309128,112.7224728,22.08424239033842
1491,16230,374202,3,2,260,275,3400000000,-7.2646732,112.6902771,21.947041268862645
1492,16233,403647,5,3,260,184,4800000000,-7.3441924,112.729586,22.291881755068587
1493,16248,190023,4,3,260,297,3605000000,-7.3074939,112.7654523,22.005587607960717
1494,16253,373575,5,5,260,184,4200000000,-7.34302549999999,112.7320877,22.15835036247383
1495,16276,978614,5,2,262,198,3500000000,-7.3387484,112.7183429,21.97602880572749
1496,16288,252841,3,4,263,162,2200000000,-7.33170649999999,112.7760631,21.511723197765225
1497,16295,549723,5,3,264,345,6499999999,-7.273241,112.6922956,22.595068013848003
1498,16317,536748,4,4,265,205,3100000000,-7.3040246,112.7745417,21.854667948760092
1499,16332,240548,5,4,265,210,3750000000,-7.28568539999999,112.6477614,22.045021677195397
1501,16364,791385,4,5,268,300,7000000000,-7.3365322,112.7245901,22.66917598614458
1502,16373,225273,5,3,269,324,6000000000,-7.27496639999999,112.8133414,22.515025306341133
1503,16421,191538,4,4,270,234,4500000000,-7.2731881,112.6413109,22.227343233944907
1506,16497,112044,5,4,270,270,3000000000,-7.2813021,112.7527535,21.821878125947855
1507,16500,319482,3,3,270,180,3250000000,-7.31659149999999,112.6773988,21.90192083359575
1508,16546,783127,4,5,270,180,4700000000,-7.2762245,112.6456527,22.270828345875188
1509,16572,44056,5,3,270,350,4700000000,-7.31252349999999,112.7791063,22.270828345875188
1512,16598,263104,6,3,275,240,3100000000,-7.2825288,112.783997,21.854667948760092
1513,16604,234978,4,3,275,160,2000000000,-7.2905431,112.703096,21.416413018006356
1514,16614,273369,6,2,275,189,2900000000,-7.2665889,112.6762404,21.787976574283665
1516,16620,858564,3,3,275,525,3250000000,-7.3189764,112.7511381,21.90192083359575
1517,16622,540364,8,8,275,180,3500000000,-7.3352499,112.7360686,21.97602880572749
1518,16633,58181,4,1,275,300,4000000000,-7.2940402,112.7337131,22.109560198316302
1519,16661,998071,5,2,275,195,2750000000,-7.3158469,112.7973463,21.734866748988527
1520,16695,100936,4,3,278,149,1570000000,-7.2465759,112.6377003,21.17434145694357
1521,16724,652678,1,3,280,250,3950000000,-7.2854935,112.7337376,22.096981416112605
1522,16732,679837,4,3,280,200,2500000000,-7.2960702,112.7563466,21.639556569220566
1523,16737,295622,1,3,280,280,3950000000,-7.28426109999999,112.753175,22.096981416112605
1524,16755,716122,4,4,280,180,5250000000,-7.2801301,112.6761337,22.381493913740417
1525,16790,916516,4,3,280,200,4550000000,-7.2937059,112.6494396,22.23839307012905
1526,16803,779750,7,3,280,250,3950000000,-7.2831643,112.7307429,22.096981416112605
1527,16820,184097,4,3,280,200,2500000000,-7.2961672,112.7553234,21.639556569220566
1528,16846,73993,4,3,280,200,4550000000,-7.299716,112.707462,22.23839307012905
1529,16866,200134,4,3,280,200,3400000000,-7.31021369999999,112.6648273,21.947041268862645
1530,16888,606078,4,3,280,200,3000000000,-7.24109459999999,112.7948013,21.821878125947855
1531,16932,213805,4,4,280,180,5250000000,-7.29758169999999,112.6602281,22.381493913740417
1532,16954,888989,3,2,284,160,2500000000,-7.3402923,112.7487354,21.639556569220566
1533,16955,446247,5,3,284,284,5000000000,-7.2838139,112.6785574,22.33270374958051
